Residuals to the global 3rd order polynomial wavelength calibration, block 2
Columns: bin centre, mean of residuals in the bin, error on the mean
3.200000000000000000e+01	1.476328920925475074e+00	7.052449655396698935e-02
9.600000000000000000e+01	5.338721216861935792e-01	5.076236659516059763e-02
1.600000000000000000e+02	1.805970905062619813e+00	5.232759543386557993e-02
2.240000000000000000e+02	3.909404375747869698e-01	5.067361089905048771e-02
2.880000000000000000e+02	-3.511701661368744620e-01	4.609554482190783564e-02
3.520000000000000000e+02	-7.672051604914710554e-02	4.757883913701923401e-02
4.160000000000000000e+02	-4.448881730209236496e-01	4.519060525278903451e-02
4.800000000000000000e+02	-2.106272219715572991e+00	6.319923382334136086e-02
5.440000000000000000e+02	-3.202872913286298751e+00	5.455636797474444633e-02
6.080000000000000000e+02	-2.779994330210818099e+00	3.750263157526009111e-02
6.720000000000000000e+02	-1.636882178320886005e+00	4.589120296256453402e-02
7.360000000000000000e+02	-2.139226708635759255e+00	4.326451857312228061e-02
8.000000000000000000e+02	-1.404013717678828987e+00	4.461205572794978841e-02
8.640000000000000000e+02	-4.677782570687632480e-01	4.676209746692615299e-02
9.280000000000000000e+02	9.774898079770348858e-01	4.418862914622560811e-02
9.920000000000000000e+02	4.963252611601022823e-01	5.989256022012897501e-02
1.056000000000000000e+03	-1.187231874259000591e-01	5.600302213957951414e-02
1.120000000000000000e+03	-1.010260560221589055e+00	3.713292706980254182e-02
1.184000000000000000e+03	-2.002047347381779030e+00	3.916996644798409477e-02
1.248000000000000000e+03	-1.482825063702758017e+00	4.105523618073126518e-02
1.312000000000000000e+03	1.211255995539317398e+00	4.513331237656128397e-02
1.376000000000000000e+03	2.011332875409364451e+00	3.505572842031271646e-02
1.440000000000000000e+03	2.639154079358370542e+00	3.431100854915988124e-02
1.504000000000000000e+03	2.966853797850889762e+00	5.115533368690787508e-02
1.568000000000000000e+03	3.221312684428893736e+00	4.859275962035283086e-02
1.632000000000000000e+03	3.175708228586431314e+00	4.336213111877616072e-02
1.696000000000000000e+03	3.090695956614306628e+00	3.943616728898601681e-02
1.760000000000000000e+03	2.840625365021871129e+00	4.261162517178106179e-02
1.824000000000000000e+03	4.383660393313566495e+00	3.803492818982059237e-02
1.888000000000000000e+03	4.225100632039467285e+00	4.146448386032402372e-02
1.952000000000000000e+03	2.555396155661312285e+00	3.517564738249744083e-02
2.016000000000000000e+03	9.900465348661562359e-01	6.003316671640025748e-02
2.080000000000000000e+03	-4.541847899206682970e-01	6.612998527065482024e-02
2.144000000000000000e+03	-2.129003303887300191e+00	3.544710846415195793e-02
2.208000000000000000e+03	-2.524095358642362896e+00	3.951445152611907097e-02
2.272000000000000000e+03	-3.603373863159666790e+00	3.795308264376322238e-02
2.336000000000000000e+03	-3.696982376150154348e+00	4.005798441995343795e-02
2.400000000000000000e+03	-4.708276086403890837e+00	4.536882157929816861e-02
2.464000000000000000e+03	-3.615303006035470723e+00	4.159491294362847869e-02
2.528000000000000000e+03	-4.146035517077961252e+00	5.437273742350288985e-02
2.592000000000000000e+03	-5.312858482151987971e+00	5.318525381005315827e-02
2.656000000000000000e+03	-5.721869067407865828e+00	3.950466607308708578e-02
2.720000000000000000e+03	-7.390461011435747629e+00	4.148283723628493763e-02
2.784000000000000000e+03	-7.476054572727868219e+00	3.625779772637104104e-02
2.848000000000000000e+03	-4.295298861821273739e+00	3.783685001420638433e-02
2.912000000000000000e+03	-2.981764705863987786e+00	4.345907511555589797e-02
2.976000000000000000e+03	-1.842411300105120942e-01	4.070663526560745066e-02
3.040000000000000000e+03	9.999245506351054358e-01	5.785678530434158057e-02
3.104000000000000000e+03	7.490737661119148960e+00	5.255996495661888201e-02
3.168000000000000000e+03	7.199047465487243613e+00	4.243084991167553333e-02
3.232000000000000000e+03	5.678230609367211912e+00	4.673519705325190204e-02
3.296000000000000000e+03	7.030535584173803088e+00	5.006502584798196154e-02
3.360000000000000000e+03	8.168116243447641978e+00	4.326433470678753973e-02
3.424000000000000000e+03	8.174901308895018204e+00	4.461210631832734919e-02
3.488000000000000000e+03	8.671739192464920976e+00	4.486778994505068174e-02
3.552000000000000000e+03	6.502833106987694123e+00	8.106524135687964705e-02
3.616000000000000000e+03	2.621531993382487435e+00	8.275225126587502922e-02
3.680000000000000000e+03	4.334338233157382647e-01	4.627328342990194576e-02
3.744000000000000000e+03	-8.084105068134755934e-01	4.186122759763938328e-02
3.808000000000000000e+03	-2.099854875852362301e+00	4.790988885245713730e-02
3.872000000000000000e+03	-3.469316198935530782e+00	4.201026186431092158e-02
3.936000000000000000e+03	-6.053711048397891759e+00	5.037258464718067513e-02
4.000000000000000000e+03	-9.934097656847498570e+00	6.147766407046972165e-02
4.064000000000000000e+03	-1.181492818104658049e+01	8.880727034900445793e-02
